id,url,marca,modelo,version,año,entidad,traccion,condicion,kilometraje,transmision,combustible,moneda,precio,precio_previo,primera_vez,ultima_vez,veces_visto,activo,telefono,whatsapp
CL-AD-16987842,https://www.chileautos.cl/vehiculos/detalles/2020-ssangyong-rexton-2-0-yrx100-4x2-mt-5p/CL-AD-16987842,ssangyong,rexton,2.0 yrx100 4x2 mt 5p.,2020,Particular,4x2,used,90000,manual,bencina,CLP,13980000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-888673,https://www.chileautos.cl/vehiculos/detalles/opel-mokka-2023-1-2-gs-line-4x2-at8-5p/GI-AD-888673,opel,mokka,1.2 gs line 4x2 at8 5p,2023,Automotora,4x2,used,40330,automatica,bencina,CLP,13090000,,2026-07-07,2026-07-07,1,1,+56228697193,No disponible
CL-AD-18964562,https://www.chileautos.cl/vehiculos/detalles/2009-hyundai-santa-fe-2-7-gls-4wd-at-5p/CL-AD-18964562,hyundai,santa fe,fe 2.7 gls 4wd at 5p.,2009,Particular,4x4,used,163000,automatica,bencina,CLP,5900000,,2026-07-07,2026-07-07,1,1,No disponible,+56983206407
GI-AD-886212,https://www.chileautos.cl/vehiculos/detalles/great-wall-wingle-5-2023-2-2-elite-4x2-mt-4p/GI-AD-886212,great wall,wingle 5,5 2023 2.2 elite 4x2 mt 4p,2023,Automotora,4x2,used,31047,manual,bencina,CLP,9790000,,2026-07-07,2026-07-07,1,1,+56228697200,No disponible
GI-AD-894799,https://www.chileautos.cl/vehiculos/detalles/toyota-corolla-2023-1-8-seg-4x2-cvt-at-4p/GI-AD-894799,toyota,corolla,1.8 seg 4x2 cvt at 4p,2023,Automotora,4x2,used,89823,automatica,híbrido,CLP,18990000,,2026-07-07,2026-07-07,1,1,+56228697191,No disponible
GI-AD-871299,https://www.chileautos.cl/vehiculos/detalles/peugeot-rifter-2024-1-6-allure-bluehdi-diesel-100hp-4x2-mt6-5p/GI-AD-871299,peugeot,rifter,1.6 allure bluehdi diesel 100hp 4x2 mt6 5p,2024,Automotora,4x2,used,68989,manual,diesel,CLP,18090000,,2026-07-07,2026-07-07,1,1,+56228698617,No disponible
CL-AD-20220060,https://www.chileautos.cl/vehiculos/detalles/2021-ford-edge-2-7-st-ecoboost-awd-v6-at-5p/CL-AD-20220060,ford,edge,2.7 st ecoboost awd v6 at 5p.,2021,Particular,4x2,used,34000,automatica,bencina,CLP,23300000,,2026-07-07,2026-07-07,1,1,No disponible,+56989004208
CL-AD-18085840,https://www.chileautos.cl/vehiculos/detalles/2023-peugeot-2008-1-5-gt-line-bluehdi-diesel-130-4x2-eat8-5p/CL-AD-18085840,peugeot,2008,1.5 gt line bluehdi diesel 130 4x2 eat8 5p.,2023,Particular,4x2,used,90000,automatica,diesel,CLP,16000000,,2026-07-07,2026-07-07,1,1,No disponible,+56961222798
GI-AD-913017,https://www.chileautos.cl/vehiculos/detalles/chevrolet-sail-2019-1-5-lt-4x2-mt-4p/GI-AD-913017,chevrolet,sail,1.5 lt 4x2 mt 4p,2019,Automotora,4x2,used,100000,manual,bencina,CLP,5990000,,2026-07-07,2026-07-07,1,1,+56226564726,+56226564726
CL-AD-20469576,https://www.chileautos.cl/vehiculos/detalles/2021-opel-combo-1-6-combo-td-diesel-4x2-mt-5p/CL-AD-20469576,opel,combo,1.6 combo td diesel 4x2 mt 5p.,2021,Particular,4x2,used,215000,manual,diesel,CLP,6600000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-18490214,https://www.chileautos.cl/vehiculos/detalles/2014-kia-carnival-lx/CL-AD-18490214,kia,carnival,lx,2014,Particular,4x2,used,199778,,,CLP,8000000,,2026-07-07,2026-07-07,1,1,No disponible,+56990476597
CL-AD-20403717,https://www.chileautos.cl/vehiculos/detalles/2017-mitsubishi-l200-2-4-work-cr-dob-cab-diesel-4x2-mt-4p/CL-AD-20403717,mitsubishi,l200,2.4 work cr dob. cab. diesel 4x2 mt 4p.,2017,Particular,4x2,used,69000,manual,diesel,CLP,14000000,,2026-07-07,2026-07-07,1,1,No disponible,+56968398768
GI-AD-898799,https://www.chileautos.cl/vehiculos/detalles/nissan-qashqai-2023-1-3t-advance-2wd-mt-5p/GI-AD-898799,nissan,qashqai,1.3t advance 2wd mt 5p,2023,Automotora,4x2,used,51990,manual,bencina,CLP,16590000,,2026-07-07,2026-07-07,1,1,+56226568942,No disponible
CL-AD-20591414,https://www.chileautos.cl/vehiculos/detalles/2023-kia-seltos-1-6-ex-4x2-6ab-6mt-5p/CL-AD-20591414,kia,seltos,1.6 ex 4x2 6ab 6mt 5p.,2023,Particular,4x2,used,60700,manual,bencina,CLP,13999999,,2026-07-07,2026-07-07,1,1,No disponible,+56981880498
CL-AD-20597952,https://www.chileautos.cl/vehiculos/detalles/2019-volkswagen-tiguan-2-0-tsi-sport-4motion-4x4-180hp-at-5p/CL-AD-20597952,volkswagen,tiguan,2.0 tsi sport 4motion 4x4 180hp at 5p.,2019,Particular,4x4,used,77500,automatica,bencina,CLP,20990000,,2026-07-07,2026-07-07,1,1,No disponible,+56998452310
CL-AD-20292872,https://www.chileautos.cl/vehiculos/detalles/2022-hyundai-verna-1-4-cb-value-4x2-at4-4p/CL-AD-20292872,hyundai,verna,1.4 cb value 4x2 at4 4p.,2022,Particular,4x2,used,50601,automatica,bencina,CLP,10990000,,2026-07-07,2026-07-07,1,1,No disponible,+56997439903
GI-AD-893206,https://www.chileautos.cl/vehiculos/detalles/peugeot-3008-2022-1-6-gt-hybrid4-4x4-300-eat8-5p/GI-AD-893206,peugeot,3008,1.6 gt hybrid4 4x4 300 eat8 5p,2022,Automotora,4x4,used,33404,automatica,híbrido,CLP,21290000,,2026-07-07,2026-07-07,1,1,+56226564721,No disponible
CL-AD-20511975,https://www.chileautos.cl/vehiculos/detalles/2023-jmc-vigus-2-4-plus-diesel-4x2-euro5-mt-4p/CL-AD-20511975,jmc,vigus,2.4 plus diesel 4x2 euro5 mt 4p.,2023,Particular,4x2,used,110000,manual,diesel,CLP,12000000,,2026-07-07,2026-07-07,1,1,No disponible,+56958260403
CL-AD-13626605,https://www.chileautos.cl/vehiculos/detalles/2014-nissan-x-trail-2-5-s-4wd-at-5p/CL-AD-13626605,nissan,x-trail,2.5 s 4wd at 5p.,2014,Particular,4x4,used,112000,automatica,bencina,CLP,9500000,,2026-07-07,2026-07-07,1,1,No disponible,+56971253494
GI-AD-887938,https://www.chileautos.cl/vehiculos/detalles/mazda-bt-50-2021-3-2-sdx-high-diesel-4x4-dob-cab-6at-4p/GI-AD-887938,mazda,bt-50,3.2 sdx high diesel 4x4 dob. cab. 6at 4p,2021,Automotora,4x4,used,118305,automatica,diesel,CLP,18790000,,2026-07-07,2026-07-07,1,1,+56228697280,No disponible
CL-AD-20267774,https://www.chileautos.cl/vehiculos/detalles/2015-volkswagen-amarok-2-0-trendline-4wd-diesel-180hp-at-4p/CL-AD-20267774,volkswagen,amarok,2.0 trendline 4wd diesel 180hp at 4p.,2015,Particular,4x4,used,237000,automatica,diesel,CLP,8500000,,2026-07-07,2026-07-07,1,1,No disponible,+56959167616
CL-AD-18048001,https://www.chileautos.cl/vehiculos/detalles/2019-ford-explorer-2-3-ecoboost-4x2-at-5p/CL-AD-18048001,ford,explorer,2.3 ecoboost 4x2 at 5p.,2019,Particular,4x2,used,102000,automatica,bencina,CLP,15490000,,2026-07-07,2026-07-07,1,1,No disponible,+56996777842
GI-AD-886238,https://www.chileautos.cl/vehiculos/detalles/opel-grandland-2021-1-2t-dynamic-4x2-mt6-5p/GI-AD-886238,opel,grandland,1.2t dynamic 4x2 mt6 5p,2021,Automotora,4x2,used,80245,manual,bencina,CLP,9790000,,2026-07-07,2026-07-07,1,1,+56228697199,No disponible
CL-AD-19955309,https://www.chileautos.cl/vehiculos/detalles/2018-ford-ranger-3-2-xlt-diesel-dob-cab-4x2-mt-4p/CL-AD-19955309,ford,ranger,3.2 xlt diesel dob. cab. 4x2 mt 4p.,2018,Particular,4x2,used,165000,manual,diesel,CLP,13390000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-857291,https://www.chileautos.cl/vehiculos/detalles/baic-u5-plus-2026-u5-plus/GI-AD-857291,baic,u5 plus,2026 u5 plus,2026,Automotora,4x2,used,10,automatica,bencina,CLP,11990000,,2026-07-07,2026-07-07,1,1,+56228691628,+56228691628
GI-AD-894053,https://www.chileautos.cl/vehiculos/detalles/ssangyong-rexton-2023-2-2t-glx-diesel-4x4-6ab-8at-5p/GI-AD-894053,ssangyong,rexton,2.2t glx diesel 4x4 6ab 8at 5p,2023,Automotora,4x4,used,98332,automatica,diesel,CLP,21490000,,2026-07-07,2026-07-07,1,1,+56228697190,No disponible
CL-AD-20060024,https://www.chileautos.cl/vehiculos/detalles/2015-peugeot-308/CL-AD-20060024,peugeot,308,,2015,Particular,4x2,used,135000,automatica,bencina,CLP,7890000,,2026-07-07,2026-07-07,1,1,No disponible,+56988393837
CL-AD-19433333,https://www.chileautos.cl/vehiculos/detalles/2022-mazda-bt-50-3-0-high-plus-diesel-4x4-dob-cab-6at-4p/CL-AD-19433333,mazda,bt-50,3.0 high plus diesel 4x4 dob.cab. 6at 4p.,2022,Particular,4x4,used,116000,automatica,diesel,CLP,27990000,,2026-07-07,2026-07-07,1,1,No disponible,+56982289156
CL-AD-20277825,https://www.chileautos.cl/vehiculos/detalles/2016-nissan-x-trail/CL-AD-20277825,nissan,x-trail,,2016,Particular,4x2,used,140000,automatica,bencina,CLP,8200000,,2026-07-07,2026-07-07,1,1,No disponible,+56998186538
CL-AD-13557996,https://www.chileautos.cl/vehiculos/detalles/2016-nissan-x-trail/CL-AD-13557996,nissan,x-trail,,2016,Particular,4x2,used,146000,automatica,bencina,CLP,12500000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CP-AD-8541113,https://www.chileautos.cl/vehiculos/detalles/2026-changan-alsvin-1-5-plus-luxury-4x2-mt-4p/CP-AD-8541113,changan,alsvin,1.5 plus luxury 4x2 mt 4p.,2026,Automotora,4x2,used,5000,manual,bencina,CLP,7790000,,2026-07-07,2026-07-07,1,1,+56228697173,+56228697173
GI-AD-879397,https://www.chileautos.cl/vehiculos/detalles/peugeot-5008-2018-2-0-gt-line-hdi-diesel-4x2-6at-5p/GI-AD-879397,peugeot,5008,2.0 gt-line hdi diesel 4x2 6at 5p,2018,Automotora,4x2,used,111195,automatica,diesel,CLP,17390000,,2026-07-07,2026-07-07,1,1,+56228697195,No disponible
CP-AD-8541656,https://www.chileautos.cl/vehiculos/detalles/2022-toyota-hilux-2-4-dx-diesel-valor-mas-iva-facturable-realmente-como-nueva/CP-AD-8541656,toyota,hilux,2.4 dx diesel valor mas iva facturable realmente como nueva,2022,Automotora,4x2,used,167000,manual,diesel,CLP,12590000,,2026-07-07,2026-07-07,1,1,+56228698407,+56228698407
CL-AD-20609788,https://www.chileautos.cl/vehiculos/detalles/2009-hyundai-h-1-minibus-h-1-gl-mt-diesel/CL-AD-20609788,hyundai,h-1,minibus h-1 gl mt diesel,2009,Particular,4x2,used,322133,manual,diesel,CLP,6550000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20169466,https://www.chileautos.cl/vehiculos/detalles/2020-volkswagen-amarok-2-0-highline-diesel-4motion-4x4-dob-cab-at-4p/CL-AD-20169466,volkswagen,amarok,2.0 highline diesel 4motion 4x4 dob. cab. at 4p.,2020,Particular,4x4,used,185000,automatica,diesel,CLP,18990000,,2026-07-07,2026-07-07,1,1,No disponible,+56997490202
GI-AD-876845,https://www.chileautos.cl/vehiculos/detalles/skoda-kodiaq-2026-2-0-tsi-4x4-design/GI-AD-876845,skoda,kodiaq,2.0 tsi 4x4 - design,2026,Automotora,4x4,used,283,automatica,bencina,CLP,38990000,,2026-07-07,2026-07-07,1,1,+56226586962,+56226586962
GI-AD-876586,https://www.chileautos.cl/vehiculos/detalles/peugeot-3008-2024-1-5-allure-pack-bluehdi-130-4x2-eat8-5p/GI-AD-876586,peugeot,3008,1.5 allure pack bluehdi 130 4x2 eat8 5p,2024,Automotora,4x2,used,40000,automatica,diesel,CLP,19090000,,2026-07-07,2026-07-07,1,1,+56226568943,No disponible
CL-AD-20411454,https://www.chileautos.cl/vehiculos/detalles/2025-suzuki-jimny-1-5-glx-4x4-at-3p/CL-AD-20411454,suzuki,jimny,1.5 glx 4x4 at 3p.,2025,Particular,4x4,used,11500,automatica,bencina,CLP,20500000,,2026-07-07,2026-07-07,1,1,No disponible,+56990207797
CL-AD-20184505,https://www.chileautos.cl/vehiculos/detalles/2024-volkswagen-atlas-3-6-fsi-limited-4motion-4x4-at-5p/CL-AD-20184505,volkswagen,atlas,3.6 fsi limited 4motion 4x4 at 5p.,2024,Particular,4x4,used,43200,automatica,bencina,CLP,32990000,,2026-07-07,2026-07-07,1,1,No disponible,+56999194846
CP-AD-8532231,https://www.chileautos.cl/vehiculos/detalles/2020-mitsubishi-montero-sport-3-0-4x2-at-5p/CP-AD-8532231,mitsubishi,montero sport,sport 3.0 4x2 at 5p.,2020,Automotora,4x2,used,80500,automatica,bencina,CLP,17490000,,2026-07-07,2026-07-07,1,1,+56228691836,+56228691836
CL-AD-16777362,https://www.chileautos.cl/vehiculos/detalles/2007-chevrolet-luv-d-max-3-0-diesel-hr-dab-mt-4p/CL-AD-16777362,chevrolet,luv d-max,d-max 3.0 diesel hr dab mt 4p.,2007,Particular,4x2,used,260000,manual,diesel,CLP,7200000,,2026-07-07,2026-07-07,1,1,No disponible,+56992455075
GI-AD-895313,https://www.chileautos.cl/vehiculos/detalles/volkswagen-saveiro-2022-1-6-cross-4x2-mt-2p/GI-AD-895313,volkswagen,saveiro,1.6 cross 4x2 mt 2p,2022,Automotora,4x2,used,72113,manual,bencina,CLP,11890000,,2026-07-07,2026-07-07,1,1,+56228697207,No disponible
CP-AD-8534154,https://www.chileautos.cl/vehiculos/detalles/2016-bmw-120-1-6-lci-4x2-at-3p/CP-AD-8534154,bmw,120,1.6 lci 4x2 at 3p.,2016,Automotora,4x2,used,93700,automatica,bencina,CLP,15600000,,2026-07-07,2026-07-07,1,1,No disponible,+56949958924
CL-AD-20316791,https://www.chileautos.cl/vehiculos/detalles/2020-land-rover-discovery-sport-2-0i-hse-black-pack-edition-4x4-at-5p/CL-AD-20316791,land rover,discovery sport,discovery sport 2.0i hse black pack edition 4x4 at 5p.,2020,Particular,4x4,used,102991,automatica,bencina,CLP,21000000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20414228,https://www.chileautos.cl/vehiculos/detalles/2015-chevrolet-tracker-1-8-ls-fwd-euro5-mt-5p/CL-AD-20414228,chevrolet,tracker,1.8 ls fwd euro5 mt 5p.,2015,Particular,4x2,used,180000,manual,bencina,CLP,5700000,,2026-07-07,2026-07-07,1,1,No disponible,+56977598647
CL-AD-18634714,https://www.chileautos.cl/vehiculos/detalles/2012-volvo-s60-2-0-t-plus-4x2-at-4p/CL-AD-18634714,volvo,s60,2.0 t plus 4x2 at 4p.,2012,Particular,4x2,used,161887,automatica,bencina,CLP,8500000,,2026-07-07,2026-07-07,1,1,No disponible,+56981332990
CP-AD-8538225,https://www.chileautos.cl/vehiculos/detalles/2023-citroën-c-elysee-1-5-hdi-100-hp-shine-6-speed/CP-AD-8538225,citroën,c-elysee,1.5 hdi  100 hp shine 6 speed,2023,Automotora,4x2,used,44000,manual,diesel,CLP,11990000,,2026-07-07,2026-07-07,1,1,+56226587073,+56226587073
GI-AD-882575,https://www.chileautos.cl/vehiculos/detalles/changan-x7-plus-2025-1-5t-elite-4x2-at-5p/GI-AD-882575,changan,x7 plus,2025 1.5t elite 4x2 at 5p,2025,Automotora,4x2,used,31965,automatica,bencina,CLP,12990000,,2026-07-07,2026-07-07,1,1,+56228697199,No disponible
CL-AD-20610576,https://www.chileautos.cl/vehiculos/detalles/2011-kia-carens-2-0-ex-full-diesel-4x2-at-5p/CL-AD-20610576,kia,carens,2.0 ex full diesel 4x2 at 5p.,2011,Particular,4x2,used,240000,automatica,diesel,CLP,6300000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-873982,https://www.chileautos.cl/vehiculos/detalles/ssangyong-korando-2019-2-2-kc2211-diesel-4x2-abs-at-5p/GI-AD-873982,ssangyong,korando,2.2 kc2211 diesel 4x2 abs at 5p,2019,Automotora,4x2,used,140508,automatica,diesel,CLP,9790000,,2026-07-07,2026-07-07,1,1,+56228697193,No disponible
GI-AD-888566,https://www.chileautos.cl/vehiculos/detalles/volkswagen-tiguan-2019-1-4-tsi-comfortline-4x2-at-5p/GI-AD-888566,volkswagen,tiguan,1.4 tsi comfortline 4x2 at 5p,2019,Automotora,4x2,used,163841,automatica,bencina,CLP,12090000,,2026-07-07,2026-07-07,1,1,+56228691602,No disponible
CP-AD-8527537,https://www.chileautos.cl/vehiculos/detalles/2025-foton-g9-2-0td-auto-dc-4wd/CP-AD-8527537,foton,g9,2.0td auto dc 4wd,2025,Automotora,4x4,used,2650,automatica,diesel,CLP,18990000,,2026-07-07,2026-07-07,1,1,+56226586981,+56226586981
CL-AD-20571645,https://www.chileautos.cl/vehiculos/detalles/2013-hyundai-new-tucson/CL-AD-20571645,hyundai,new tucson,tucson ,2013,Particular,4x2,used,175000,manual,gas,CLP,8290000,,2026-07-07,2026-07-07,1,1,No disponible,+56965979908
CL-AD-18559165,https://www.chileautos.cl/vehiculos/detalles/2021-volvo-s60-2-0-t5-r-design-4x4-at-4p/CL-AD-18559165,volvo,s60,2.0 t5 r-design 4x4 at 4p.,2021,Particular,4x4,used,89000,automatica,bencina,CLP,22950000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20628561,https://www.chileautos.cl/vehiculos/detalles/2021-mg-zs-1-5-comfort-4x2-mt-5p/CL-AD-20628561,mg,zs,1.5 comfort 4x2 mt 5p.,2021,Particular,4x2,used,67000,manual,bencina,CLP,7900000,,2026-07-07,2026-07-07,1,1,No disponible,+56986769281
CL-AD-19596977,https://www.chileautos.cl/vehiculos/detalles/2018-dongfeng-joyear-x3-lux-1-6/CL-AD-19596977,dongfeng,joyear x3,x3 lux 1.6,2018,Particular,4x2,used,62000,manual,bencina,CLP,5500000,,2026-07-07,2026-07-07,1,1,No disponible,+56930667621
CP-AD-8540191,https://www.chileautos.cl/vehiculos/detalles/2024-bmw-x5-3-0-m-sport-lci-40i-x-drive-4x4-at-5p/CP-AD-8540191,bmw,x5,3.0 m sport lci 40i x-drive 4x4 at 5p.,2024,Automotora,4x4,used,26000,automatica,bencina,CLP,62900000,,2026-07-07,2026-07-07,1,1,+56226586159,+56226586159
GI-AD-886285,https://www.chileautos.cl/vehiculos/detalles/haval-h6-2024-2-0-deluxe-4x2-at-5p/GI-AD-886285,haval,haval h6,2.0 deluxe 4x2 at 5p,2024,Automotora,4x2,used,24932,automatica,bencina,CLP,17590000,,2026-07-07,2026-07-07,1,1,+56228697160,No disponible
CL-AD-20316843,https://www.chileautos.cl/vehiculos/detalles/2023-dongfeng-t5-1-8-l-4x2-mt-5p/CL-AD-20316843,dongfeng,t5,1.8 l 4x2 mt 5p.,2023,Particular,4x2,used,33330,manual,bencina,CLP,11000000,,2026-07-07,2026-07-07,1,1,No disponible,+56992242129
CL-AD-20174749,https://www.chileautos.cl/vehiculos/detalles/2021-ssangyong-musso-2-2-glx-td-diesel-4wd-mt-4p/CL-AD-20174749,ssangyong,musso,2.2 glx td diesel 4wd mt 4p.,2021,Particular,4x4,used,57000,manual,diesel,CLP,20000000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20208197,https://www.chileautos.cl/vehiculos/detalles/2017-mitsubishi-l200-2-4-katana-crt-dob-cab-diesel-4x4-mt-4p/CL-AD-20208197,mitsubishi,l200,2.4 katana crt dob. cab. diesel 4x4 mt 4p.,2017,Particular,4x4,used,128000,manual,diesel,CLP,14550000,,2026-07-07,2026-07-07,1,1,No disponible,+56982572887
CL-AD-19736828,https://www.chileautos.cl/vehiculos/detalles/2015-ford-f-150-3-5-platinum-4wd-cc-at-4p/CL-AD-19736828,ford,f-150,3.5 platinum 4wd cc at 4p.,2015,Particular,4x4,used,269000,automatica,bencina,CLP,14900000,,2026-07-07,2026-07-07,1,1,No disponible,+56972112138
CL-AD-20388869,https://www.chileautos.cl/vehiculos/detalles/2018-volkswagen-passat-cc/CL-AD-20388869,volkswagen,passat cc,cc ,2018,Particular,4x2,used,100000,automatica,diesel,CLP,14000000,,2026-07-07,2026-07-07,1,1,No disponible,+56990376716
CL-AD-20599042,https://www.chileautos.cl/vehiculos/detalles/2006-toyota-yaris-1-5-gli-mt-4p/CL-AD-20599042,toyota,yaris,1.5 gli mt 4p.,2006,Particular,4x2,used,104000,manual,bencina,CLP,4650000,,2026-07-07,2026-07-07,1,1,No disponible,+56942292111
CL-AD-19903852,https://www.chileautos.cl/vehiculos/detalles/2023-nissan-navara-2-3d-xe-diesel-4x4-dob-cab-at-4p/CL-AD-19903852,nissan,navara,2.3d xe diesel 4x4 dob.cab. at 4p.,2023,Particular,4x4,used,21485,automatica,diesel,CLP,28950000,,2026-07-07,2026-07-07,1,1,No disponible,+56953440032
CP-AD-8539424,https://www.chileautos.cl/vehiculos/detalles/2020-mercedes-benz-c-43-amg-3-0-amg-4x4-coupe-at-2p/CP-AD-8539424,mercedes-benz,c 43 amg,43 amg 3.0 amg 4x4 coupe at 2p.,2020,Automotora,4x4,used,88171,automatica,bencina,CLP,42900000,,2026-07-07,2026-07-07,1,1,+56226586953,+56226586953
CL-AD-18529203,https://www.chileautos.cl/vehiculos/detalles/2016-infiniti-q50-3-5-hibrido-4x2-at-4p/CL-AD-18529203,infiniti,q50,3.5 hibrido 4x2 at 4p.,2016,Particular,4x2,used,98000,automatica,híbrido,CLP,18000000,,2026-07-07,2026-07-07,1,1,No disponible,+56951051893
CL-AD-20552590,https://www.chileautos.cl/vehiculos/detalles/2015-mercedes-benz-c-250-1-8-4x2-at-4p/CL-AD-20552590,mercedes-benz,c 250,250 1.8 4x2 at 4p.,2015,Particular,4x2,used,112000,automatica,bencina,CLP,13700000,,2026-07-07,2026-07-07,1,1,No disponible,+56969078977
CL-AD-20610038,https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-9-3-7-gtx-awd-at-5p/CL-AD-20610038,mazda,cx-9,3.7 gtx awd at 5p.,2015,Particular,4x2,used,102800,automatica,bencina,CLP,11890000,,2026-07-07,2026-07-07,1,1,No disponible,+56969005281
CP-AD-8541085,https://www.chileautos.cl/vehiculos/detalles/2017-citroën-c-elysee-1-6-hdi-feel-diesel-4x2-92-bvm-mt-4p/CP-AD-8541085,citroën,c-elysee,1.6 hdi feel diesel 4x2 92 bvm mt 4p.,2017,Automotora,4x2,used,108000,manual,diesel,CLP,7690000,,2026-07-07,2026-07-07,1,1,+56228698429,+56228698429
GI-AD-886231,https://www.chileautos.cl/vehiculos/detalles/peugeot-rifter-2025-1-5-mca-allure-bluehdi-diesel-130-4x2-eat8-5p/GI-AD-886231,peugeot,rifter,1.5 mca allure bluehdi diesel 130 4x2 eat8 5p,2025,Automotora,4x2,used,88245,automatica,diesel,CLP,18590000,,2026-07-07,2026-07-07,1,1,+56228697191,No disponible
GI-AD-886562,https://www.chileautos.cl/vehiculos/detalles/kia-sonet-2025-1-5-ex-4x2-ivt-at-5p/GI-AD-886562,kia,sonet,1.5 ex 4x2 ivt at 5p,2025,Automotora,4x2,used,48532,automatica,bencina,CLP,13590000,,2026-07-07,2026-07-07,1,1,+56226568854,No disponible
GI-AD-889716,https://www.chileautos.cl/vehiculos/detalles/citroën-c3-aircross-2021-1-2-puretech-live-4x2-110-s-s-6at-5p/GI-AD-889716,citroën,c3 aircross,2021 1.2 puretech live 4x2 110 s&s 6at 5p,2021,Automotora,4x2,used,92971,automatica,bencina,CLP,10690000,,2026-07-07,2026-07-07,1,1,+56228697192,No disponible
CL-AD-20431602,https://www.chileautos.cl/vehiculos/detalles/2009-skoda-fabia-1-2-classic-mt-5p/CL-AD-20431602,skoda,fabia,1.2 classic mt 5p.,2009,Particular,4x2,used,120661,manual,bencina,CLP,2500000,,2026-07-07,2026-07-07,1,1,No disponible,+56962952474
CL-AD-19583170,https://www.chileautos.cl/vehiculos/detalles/2022-ram-1500-5-7-laramie-sport-4wd/CL-AD-19583170,ram,1500,5.7 laramie sport 4wd,2022,Particular,4x4,used,46000,automatica,bencina,CLP,44000000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-18286907,https://www.chileautos.cl/vehiculos/detalles/2024-nissan-x-trail-2-5-exclusive-4x4-3row-cvt-at-5p/CL-AD-18286907,nissan,x-trail,2.5 exclusive 4x4 3row cvt at 5p.,2024,Particular,4x4,used,11300,automatica,bencina,CLP,29990000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20422999,https://www.chileautos.cl/vehiculos/detalles/2023-ford-transit-2-2-custom-diesel-4x2-furgon-mt-5p/CL-AD-20422999,ford,transit,2.2 custom diesel 4x2 furgon mt 5p.,2023,Particular,4x2,used,108000,manual,diesel,CLP,15900000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-19000066,https://www.chileautos.cl/vehiculos/detalles/2014-bmw-x1/CL-AD-19000066,bmw,x1,,2014,Particular,4x2,used,145700,automatica,diesel,CLP,11390000,,2026-07-07,2026-07-07,1,1,No disponible,+56992434174
CL-AD-20580095,https://www.chileautos.cl/vehiculos/detalles/2021-mazda-3-2-0-v-4x2-hb-6at-5p/CL-AD-20580095,mazda,3,2.0 v 4x2 hb 6at 5p.,2021,Particular,4x2,used,50640,automatica,bencina,CLP,16800000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
